position,track,artist,streams,date
116,Make No Sense,YoungBoy Never Broke Again,280205,2020-03-21
117,Whiskey Glasses,Morgan Wallen,279750,2020-03-21
118,SAD!,XXXTENTACION,277652,2020-03-21
119,I Fall Apart,Post Malone,277176,2020-03-21
120,Morado,J Balvin,276340,2020-03-21
121,Know Your Worth,Khalid,275452,2020-03-21
122,I'm Sorry,Lil Uzi Vert,274686,2020-03-21
123,One Man Band,Old Dominion,274343,2020-03-21
124,La Santa,Bad Bunny,273948,2020-03-21
125,Skechers,DripReport,273910,2020-03-21
126,July,Noah Cyrus,273784,2020-03-21
127,SICKO MODE,Travis Scott,273203,2020-03-21
128,Boss Bitch,Doja Cat,272990,2020-03-21
129,Beautiful Crazy,Luke Combs,272702,2020-03-21
130,rockstar (feat. 21 Savage),Post Malone,270995,2020-03-21
131,SLOW DANCING IN THE DARK,Joji,270532,2020-03-21
132,No Time To Die,Billie Eilish,269128,2020-03-21
133,No Guidance (feat. Drake),Chris Brown,267028,2020-03-21
134,Venetia,Lil Uzi Vert,266612,2020-03-21
135,Pop Out (feat. Lil Tjay),Polo G,264734,2020-03-21
136,EARFQUAKE,"Tyler, The Creator",263958,2020-03-21
137,F.N,Lil Tjay,263561,2020-03-21
138,Drip Too Hard (Lil Baby & Gunna),Lil Baby,263491,2020-03-21
139,Yo Perreo Sola,Bad Bunny,262439,2020-03-21
140,Falling,Harry Styles,258972,2020-03-21
141,What A Man Gotta Do,Jonas Brothers,257430,2020-03-21
142,Celebration Station,Lil Uzi Vert,254486,2020-03-21
143,Hate Me (with Juice WRLD),Ellie Goulding,254287,2020-03-21
144,Señorita,Shawn Mendes,253598,2020-03-21
145,Going Bad (feat. Drake),Meek Mill,253492,2020-03-21
146,Got The Guap (feat. Young Thug),Lil Uzi Vert,248164,2020-03-21
147,Camelot,NLE Choppa,247079,2020-03-21
148,Trust,Brent Faiyaz,244228,2020-03-21
149,Leaders (feat. NAV),Lil Uzi Vert,243246,2020-03-21
150,Bigger Than Life,Lil Uzi Vert,242862,2020-03-21
151,Dior,Pop Smoke,242754,2020-03-21
152,Moonlight,XXXTENTACION,242552,2020-03-21
153,SKYBOX,Gunna,239769,2020-03-21
154,Into the Unknown,Idina Menzel,239102,2020-03-21
155,Baby (Lil Baby feat. DaBaby),Quality Control,237996,2020-03-21
156,Better Now,Post Malone,237146,2020-03-21
157,To Die For,Sam Smith,236833,2020-03-21
158,Stuck In A Dream (feat. Gunna),Lil Mosey,235493,2020-03-21
159,Azul,J Balvin,234798,2020-03-21
160,Commercial (feat. Lil Uzi Vert),Lil Baby,234502,2020-03-21
161,Swervin (feat. 6ix9ine),A Boogie Wit da Hoodie,233670,2020-03-21
162,goosebumps,Travis Scott,233503,2020-03-21
163,Strawberry Peels (feat. Young Thug & Gunna),Lil Uzi Vert,233495,2020-03-21
164,Fuck Love (feat. Trippie Redd),XXXTENTACION,232473,2020-03-21
165,Legends,Juice WRLD,231607,2020-03-21
166,Wish You Were Sober,Conan Gray,231416,2020-03-21
167,Broke In A Minute,Tory Lanez,230801,2020-03-21
168,Armed And Dangerous,Juice WRLD,230333,2020-03-21
169,ORANGE SODA,Baby Keem,230229,2020-03-21
170,Call Out My Name,The Weeknd,229960,2020-03-21
171,Lotus,Lil Uzi Vert,228548,2020-03-21
172,The London (feat. J. Cole & Travis Scott),Young Thug,227058,2020-03-21
173,I Don't Care (with Justin Bieber),Ed Sheeran,226088,2020-03-21
174,What If I Told You That I Love You,Ali Gatie,225949,2020-03-21
175,The Less I Know The Better,Tame Impala,225945,2020-03-21
176,Lalala,Y2K,225781,2020-03-21
177,Trap This Way (This Way),Lil Uzi Vert,225604,2020-03-21
178,POP,Lil Uzi Vert,224715,2020-03-21
179,Speechless,Dan + Shay,224522,2020-03-21
180,Chasin' You,Morgan Wallen,224467,2020-03-21
181,2 Seater (feat. G-Eazy & Offset),YBN Nahmir,224218,2020-03-21
182,I Hope,Gabby Barrett,223609,2020-03-21
183,Dior (with Gunna) - Remix,Pop Smoke,223306,2020-03-21
184,Heartless (feat. Morgan Wallen),Diplo,222736,2020-03-21
185,Moon Relate,Lil Uzi Vert,222279,2020-03-21
186,Envy Me,Calboy,221931,2020-03-21
187,Starboy,The Weeknd,221870,2020-03-21
188,You Better Move,Lil Uzi Vert,221864,2020-03-21
189,ocean eyes,Billie Eilish,220161,2020-03-21
190,Lose You To Love Me,Selena Gomez,219659,2020-03-21
191,Happier,Marshmello,219573,2020-03-21
192,Pero Ya No,Bad Bunny,218457,2020-03-21
193,Wassup (feat. Future),Lil Uzi Vert,217755,2020-03-21
194,Beautiful People (feat. Khalid),Ed Sheeran,216482,2020-03-21
195,Take What You Want (feat. Ozzy Osbourne & Travis Scott),Post Malone,216447,2020-03-21
196,Eastside (with Halsey & Khalid),benny blanco,216221,2020-03-21
197,Sucker,Jonas Brothers,216190,2020-03-21
198,Start Wit Me (feat. Gunna),Roddy Ricch,215027,2020-03-21
199,Havin My Way (feat. Lil Durk),Lil Skies,213320,2020-03-21
200,Without Me,Halsey,212743,2020-03-21
1,Blinding Lights,The Weeknd,1724057,2020-03-22
2,The Box,Roddy Ricch,1532632,2020-03-22
3,In Your Eyes,The Weeknd,1155329,2020-03-22
4,After Hours,The Weeknd,1051866,2020-03-22
5,Heartless,The Weeknd,1025356,2020-03-22
6,Blueberry Faygo,Lil Mosey,1016622,2020-03-22
7,Scared To Live,The Weeknd,912488,2020-03-22
8,Hardest To Love,The Weeknd,900341,2020-03-22
9,Alone Again,The Weeknd,886682,2020-03-22
10,Too Late,The Weeknd,858400,2020-03-22
11,Save Your Tears,The Weeknd,835387,2020-03-22
12,Say So,Doja Cat,826913,2020-03-22
13,Snowchild,The Weeknd,799839,2020-03-22
14,Faith,The Weeknd,788591,2020-03-22
15,Escape From LA,The Weeknd,786585,2020-03-22
16,WHATS POPPIN,Jack Harlow,780517,2020-03-22
17,That Way - Bonus Track,Lil Uzi Vert,730422,2020-03-22
18,High Fashion (feat. Mustard),Roddy Ricch,714744,2020-03-22
19,Intentions (feat. Quavo),Justin Bieber,713195,2020-03-22
20,Don't Start Now,Dua Lipa,708889,2020-03-22
21,ROXANNE,Arizona Zervas,701697,2020-03-22
22,P2,Lil Uzi Vert,686384,2020-03-22
23,Myron,Lil Uzi Vert,671955,2020-03-22
24,Life Is Good (feat. Drake),Future,669733,2020-03-22
25,Circles,Post Malone,662306,2020-03-22
26,Sunday Best,Surfaces,655910,2020-03-22
27,Falling,Trevor Daniel,646803,2020-03-22
28,death bed (coffee for your head) (feat. beabadoobee),Powfu,641092,2020-03-22
29,Godzilla (feat. Juice WRLD),Eminem,628426,2020-03-22
30,Roses - Imanbek Remix,SAINt JHN,598109,2020-03-22
31,Savage,Megan Thee Stallion,589220,2020-03-22
32,Supalonely,BENEE,588158,2020-03-22
33,Adore You,Harry Styles,582888,2020-03-22
34,Suicidal (Remix) [feat. Juice WRLD],YNW Melly,577678,2020-03-22
35,Dance Monkey,Tones And I,576643,2020-03-22
36,Repeat After Me (Interlude),The Weeknd,570263,2020-03-22
37,Walk Em Down (feat. Roddy Ricch),NLE Choppa,537583,2020-03-22
38,Oprah’s Bank Account (Lil Yachty & DaBaby feat. Drake),Lil Yachty,524312,2020-03-22
39,Until I Bleed Out,The Weeknd,508381,2020-03-22
40,Baby Pluto,Lil Uzi Vert,505164,2020-03-22
41,Lo Mein,Lil Uzi Vert,504476,2020-03-22
42,Ballin' (with Roddy Ricch),Mustard,502152,2020-03-22
43,0.00,Childish Gambino,478145,2020-03-22
44,Algorhythm,Childish Gambino,469859,2020-03-22
45,Go Stupid (feat. Mike WiLL Made-It),Polo G,464878,2020-03-22
46,BOP,DaBaby,452006,2020-03-22
47,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,449812,2020-03-22
48,Someone You Loved,Lewis Capaldi,444772,2020-03-22
49,hot girl bummer,blackbear,440143,2020-03-22
50,Bandit (with YoungBoy Never Broke Again),Juice WRLD,438259,2020-03-22
51,Woah,Lil Baby,437475,2020-03-22
52,"12.38 (feat. 21 Savage, Ink & Kadhja Bonet)",Childish Gambino,434423,2020-03-22
53,Time (feat. Ariana Grande),Childish Gambino,431004,2020-03-22
54,everything i wanted,Billie Eilish,426515,2020-03-22
55,Futsal Shuffle 2020 - Bonus Track,Lil Uzi Vert,422623,2020-03-22
56,Suicidal,YNW Melly,421330,2020-03-22
57,Lucid Dreams,Juice WRLD,410842,2020-03-22
58,CITY OF ANGELS,24kGoldn,404328,2020-03-22
59,La Difícil,Bad Bunny,403274,2020-03-22
60,Bean (Kobe) [feat. Chief Keef],Lil Uzi Vert,384960,2020-03-22
61,Silly Watch,Lil Uzi Vert,380697,2020-03-22
62,Robbery,Juice WRLD,378485,2020-03-22
63,Safaera,Bad Bunny,371304,2020-03-22
64,My Oh My (feat. DaBaby),Camila Cabello,371065,2020-03-22
65,Si Veo a Tu Mamá,Bad Bunny,365942,2020-03-22
66,OUT WEST (feat. Young Thug),JACKBOYS,365207,2020-03-22
67,Yessirskiii,Lil Uzi Vert,361014,2020-03-22
68,Rojo,J Balvin,354638,2020-03-22
69,No Idea,Don Toliver,352404,2020-03-22
70,19.10,Childish Gambino,351493,2020-03-22
71,"10,000 Hours (with Justin Bieber)",Dan + Shay,349325,2020-03-22
72,PTSD,G Herbo,348370,2020-03-22
73,Moral of the Story,Ashe,347742,2020-03-22
74,If the World Was Ending - feat. Julia Michaels,JP Saxe,345524,2020-03-22
75,You should be sad,Halsey,344697,2020-03-22
76,TOES (feat. Lil Baby & Moneybagg Yo),DaBaby,344659,2020-03-22
77,Sum 2 Prove,Lil Baby,344146,2020-03-22
78,B.S. (feat. H.E.R.),Jhené Aiko,335160,2020-03-22
79,bad guy,Billie Eilish,332451,2020-03-22
80,Heart On Ice,Rod Wave,330423,2020-03-22
81,All Girls Are The Same,Juice WRLD,327477,2020-03-22
82,Maniac,Conan Gray,326462,2020-03-22
83,HIGHEST IN THE ROOM,Travis Scott,325533,2020-03-22
84,SUGAR,BROCKHAMPTON,320436,2020-03-22
85,Heatin Up (feat. Gunna),Lil Baby,317088,2020-03-22
86,Forever (feat. Post Malone & Clever),Justin Bieber,314739,2020-03-22
87,Cardigan,Don Toliver,308651,2020-03-22
88,Money In The Grave (Drake ft. Rick Ross),Drake,306445,2020-03-22
89,Homecoming,Lil Uzi Vert,305942,2020-03-22
90,Suge,DaBaby,305003,2020-03-22
91,Memories,Maroon 5,302075,2020-03-22
92,Like That (feat. Gucci Mane),Doja Cat,301571,2020-03-22
93,24.19,Childish Gambino,299294,2020-03-22
94,Stupid Love,Lady Gaga,298793,2020-03-22
95,Ransom,Lil Tecca,297861,2020-03-22
96,Prices,Lil Uzi Vert,296067,2020-03-22
97,VIBEZ,DaBaby,294480,2020-03-22
98,lovely (with Khalid),Billie Eilish,293584,2020-03-22
99,Goodbyes (Feat. Young Thug),Post Malone,290740,2020-03-22
100,when the party's over,Billie Eilish,290566,2020-03-22
101,Ignorantes,Bad Bunny,290336,2020-03-22
102,XO Tour Llif3,Lil Uzi Vert,289276,2020-03-22
103,Wow.,Post Malone,288083,2020-03-22
104,Tusa,KAROL G,287042,2020-03-22
105,Jocelyn Flores,XXXTENTACION,285749,2020-03-22
106,Amarillo,J Balvin,285722,2020-03-22
107,"Life Is Good (feat. Drake, DaBaby & Lil Baby) - Remix",Future,283070,2020-03-22
108,"Numbers (feat. Roddy Ricch, Gunna and London On Da Track)",A Boogie Wit da Hoodie,281924,2020-03-22
109,Yummy,Justin Bieber,281110,2020-03-22
110,I Love Me,Demi Lovato,278246,2020-03-22
111,GOODMORNINGTOKYO!,TOKYO’S REVENGE,275666,2020-03-22
112,223's (feat. 9lokknine),YNW Melly,275559,2020-03-22
113,Before You Go,Lewis Capaldi,275524,2020-03-22
114,MIDDLE CHILD,J. Cole,275175,2020-03-22
115,Murder On My Mind,YNW Melly,274886,2020-03-22
116,SAD!,XXXTENTACION,272731,2020-03-22
117,I Fall Apart,Post Malone,270164,2020-03-22
118,Vete,Bad Bunny,270051,2020-03-22
119,Skechers,DripReport,269542,2020-03-22
120,Make No Sense,YoungBoy Never Broke Again,267639,2020-03-22
121,SLOW DANCING IN THE DARK,Joji,267418,2020-03-22
122,July,Noah Cyrus,267258,2020-03-22
123,Boss Bitch,Doja Cat,262785,2020-03-22
124,Watermelon Sugar,Harry Styles,260241,2020-03-22
125,F.N,Lil Tjay,258952,2020-03-22
126,Truth Hurts,Lizzo,258415,2020-03-22
127,No Time To Die,Billie Eilish,257967,2020-03-22
128,Know Your Worth,Khalid,257880,2020-03-22
129,rockstar (feat. 21 Savage),Post Malone,257005,2020-03-22
130,I'm Sorry,Lil Uzi Vert,256690,2020-03-22
131,Pop Out (feat. Lil Tjay),Polo G,255755,2020-03-22
132,Beautiful Crazy,Luke Combs,253740,2020-03-22
133,Whiskey Glasses,Morgan Wallen,253536,2020-03-22
134,Falling,Harry Styles,253455,2020-03-22
135,35.31,Childish Gambino,252269,2020-03-22
136,EARFQUAKE,"Tyler, The Creator",251690,2020-03-22
137,SICKO MODE,Travis Scott,250583,2020-03-22
138,32.22,Childish Gambino,250131,2020-03-22
139,One Man Band,Old Dominion,249923,2020-03-22
140,Drip Too Hard (Lil Baby & Gunna),Lil Baby,249761,2020-03-22
141,Venetia,Lil Uzi Vert,247835,2020-03-22
142,No Guidance (feat. Drake),Chris Brown,247140,2020-03-22
143,La Santa,Bad Bunny,242250,2020-03-22
144,the other girl (with Halsey),Kelsea Ballerini,240989,2020-03-22
145,The Gambler,Kenny Rogers,240981,2020-03-22
146,Hate Me (with Juice WRLD),Ellie Goulding,240536,2020-03-22
147,Camelot,NLE Choppa,237163,2020-03-22
148,Celebration Station,Lil Uzi Vert,235992,2020-03-22
149,Trust,Brent Faiyaz,235074,2020-03-22
150,Going Bad (feat. Drake),Meek Mill,234999,2020-03-22
151,Señorita,Shawn Mendes,233476,2020-03-22
152,Yo Perreo Sola,Bad Bunny,232786,2020-03-22
153,Dior,Pop Smoke,231865,2020-03-22
154,Fuck Love (feat. Trippie Redd),XXXTENTACION,231626,2020-03-22
155,What A Man Gotta Do,Jonas Brothers,230625,2020-03-22
156,Moonlight,XXXTENTACION,230450,2020-03-22
157,Legends,Juice WRLD,228642,2020-03-22
158,To Die For,Sam Smith,226832,2020-03-22
159,Got The Guap (feat. Young Thug),Lil Uzi Vert,226518,2020-03-22
160,Stuck In A Dream (feat. Gunna),Lil Mosey,226426,2020-03-22
161,Bigger Than Life,Lil Uzi Vert,226126,2020-03-22
162,Into the Unknown,Idina Menzel,225725,2020-03-22
163,Armed And Dangerous,Juice WRLD,225533,2020-03-22
164,Better Now,Post Malone,223746,2020-03-22
165,Swervin (feat. 6ix9ine),A Boogie Wit da Hoodie,223533,2020-03-22
166,Morado,J Balvin,223484,2020-03-22
167,Commercial (feat. Lil Uzi Vert),Lil Baby,222188,2020-03-22
168,39.28,Childish Gambino,221937,2020-03-22
169,Baby (Lil Baby feat. DaBaby),Quality Control,221088,2020-03-22
170,Leaders (feat. NAV),Lil Uzi Vert,220061,2020-03-22
171,ORANGE SODA,Baby Keem,219561,2020-03-22
172,goosebumps,Travis Scott,218578,2020-03-22
173,What If I Told You That I Love You,Ali Gatie,217730,2020-03-22
174,SKYBOX,Gunna,217105,2020-03-22
175,42.26,Childish Gambino,216985,2020-03-22
176,The Less I Know The Better,Tame Impala,214775,2020-03-22
177,Lalala,Y2K,213883,2020-03-22
178,ocean eyes,Billie Eilish,213807,2020-03-22
179,Envy Me,Calboy,213459,2020-03-22
180,Call Out My Name,The Weeknd,212814,2020-03-22
181,Broke In A Minute,Tory Lanez,212684,2020-03-22
182,Strawberry Peels (feat. Young Thug & Gunna),Lil Uzi Vert,211598,2020-03-22
183,The London (feat. J. Cole & Travis Scott),Young Thug,210483,2020-03-22
184,Speechless,Dan + Shay,210446,2020-03-22
185,Physical,Dua Lipa,209697,2020-03-22
186,You Better Move,Lil Uzi Vert,209194,2020-03-22
187,Lean Wit Me,Juice WRLD,208938,2020-03-22
188,Dior (with Gunna) - Remix,Pop Smoke,208392,2020-03-22
189,Lose You To Love Me,Selena Gomez,207422,2020-03-22
190,POP,Lil Uzi Vert,206764,2020-03-22
191,It's You,Ali Gatie,205895,2020-03-22
192,I Don't Care (with Justin Bieber),Ed Sheeran,205866,2020-03-22
193,Lotus,Lil Uzi Vert,205759,2020-03-22
194,Chasin' You,Morgan Wallen,205130,2020-03-22
195,47.48,Childish Gambino,205026,2020-03-22
196,Trap This Way (This Way),Lil Uzi Vert,204911,2020-03-22
197,I Hope,Gabby Barrett,204555,2020-03-22
198,Start Wit Me (feat. Gunna),Roddy Ricch,204406,2020-03-22
199,Sanguine Paradise,Lil Uzi Vert,203186,2020-03-22
200,Heartless (feat. Morgan Wallen),Diplo,203128,2020-03-22
1,Blinding Lights,The Weeknd,1743841,2020-03-23
2,The Box,Roddy Ricch,1553687,2020-03-23
3,In Your Eyes,The Weeknd,1179755,2020-03-23
4,Blueberry Faygo,Lil Mosey,1068198,2020-03-23
5,After Hours,The Weeknd,1024413,2020-03-23
6,Heartless,The Weeknd,1001263,2020-03-23
7,Say So,Doja Cat,867338,2020-03-23
8,Scared To Live,The Weeknd,866576,2020-03-23
9,Hardest To Love,The Weeknd,849824,2020-03-23
10,Save Your Tears,The Weeknd,830491,2020-03-23
11,Alone Again,The Weeknd,825295,2020-03-23
12,WHATS POPPIN,Jack Harlow,812088,2020-03-23
13,Too Late,The Weeknd,808149,2020-03-23
14,Intentions (feat. Quavo),Justin Bieber,767669,2020-03-23
15,Faith,The Weeknd,754074,2020-03-23
16,Snowchild,The Weeknd,752766,2020-03-23
17,Escape From LA,The Weeknd,744440,2020-03-23
18,High Fashion (feat. Mustard),Roddy Ricch,731505,2020-03-23
19,Don't Start Now,Dua Lipa,729493,2020-03-23
20,That Way - Bonus Track,Lil Uzi Vert,722459,2020-03-23
21,ROXANNE,Arizona Zervas,721682,2020-03-23
22,P2,Lil Uzi Vert,720945,2020-03-23
23,death bed (coffee for your head) (feat. beabadoobee),Powfu,696843,2020-03-23
24,Life Is Good (feat. Drake),Future,691275,2020-03-23
25,Circles,Post Malone,687600,2020-03-23
26,Sunday Best,Surfaces,683278,2020-03-23
27,Falling,Trevor Daniel,681824,2020-03-23
28,Myron,Lil Uzi Vert,680656,2020-03-23
29,Roses - Imanbek Remix,SAINt JHN,679195,2020-03-23
30,Godzilla (feat. Juice WRLD),Eminem,660332,2020-03-23
31,Supalonely,BENEE,628843,2020-03-23
32,Adore You,Harry Styles,624782,2020-03-23
33,Savage,Megan Thee Stallion,621562,2020-03-23
34,Suicidal (Remix) [feat. Juice WRLD],YNW Melly,609879,2020-03-23
35,Walk Em Down (feat. Roddy Ricch),NLE Choppa,598642,2020-03-23
36,Dance Monkey,Tones And I,594456,2020-03-23
37,Repeat After Me (Interlude),The Weeknd,544534,2020-03-23
38,Oprah’s Bank Account (Lil Yachty & DaBaby feat. Drake),Lil Yachty,532510,2020-03-23
39,Lo Mein,Lil Uzi Vert,519040,2020-03-23
40,Ballin' (with Roddy Ricch),Mustard,515478,2020-03-23
41,Baby Pluto,Lil Uzi Vert,511478,2020-03-23
42,Go Stupid (feat. Mike WiLL Made-It),Polo G,492746,2020-03-23
43,Someone You Loved,Lewis Capaldi,489828,2020-03-23
44,Until I Bleed Out,The Weeknd,483537,2020-03-23
45,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,461970,2020-03-23
46,everything i wanted,Billie Eilish,461140,2020-03-23
47,hot girl bummer,blackbear,460693,2020-03-23
48,Bandit (with YoungBoy Never Broke Again),Juice WRLD,458650,2020-03-23
49,BOP,DaBaby,457509,2020-03-23
50,Suicidal,YNW Melly,440519,2020-03-23
51,Lucid Dreams,Juice WRLD,434004,2020-03-23
52,Futsal Shuffle 2020 - Bonus Track,Lil Uzi Vert,433226,2020-03-23
53,CITY OF ANGELS,24kGoldn,428823,2020-03-23
54,Woah,Lil Baby,427071,2020-03-23
55,"12.38 (feat. 21 Savage, Ink & Kadhja Bonet)",Childish Gambino,418521,2020-03-23
56,La Difícil,Bad Bunny,395928,2020-03-23
57,Robbery,Juice WRLD,395371,2020-03-23
58,Algorhythm,Childish Gambino,390295,2020-03-23
59,My Oh My (feat. DaBaby),Camila Cabello,387876,2020-03-23
60,Moral of the Story,Ashe,386466,2020-03-23
61,Silly Watch,Lil Uzi Vert,382049,2020-03-23
62,OUT WEST (feat. Young Thug),JACKBOYS,381651,2020-03-23
63,Bean (Kobe) [feat. Chief Keef],Lil Uzi Vert,378634,2020-03-23
64,PTSD,G Herbo,378468,2020-03-23
65,Time (feat. Ariana Grande),Childish Gambino,378319,2020-03-23
66,If the World Was Ending - feat. Julia Michaels,JP Saxe,378049,2020-03-23
67,"10,000 Hours (with Justin Bieber)",Dan + Shay,375618,2020-03-23
68,TOES (feat. Lil Baby & Moneybagg Yo),DaBaby,374041,2020-03-23
69,No Idea,Don Toliver,367874,2020-03-23
70,Si Veo a Tu Mamá,Bad Bunny,365471,2020-03-23
71,Safaera,Bad Bunny,364961,2020-03-23
72,You should be sad,Halsey,363026,2020-03-23
73,Sum 2 Prove,Lil Baby,359032,2020-03-23
74,Yessirskiii,Lil Uzi Vert,356181,2020-03-23
75,B.S. (feat. H.E.R.),Jhené Aiko,345695,2020-03-23
76,bad guy,Billie Eilish,344618,2020-03-23
77,Rojo,J Balvin,342618,2020-03-23
78,All Girls Are The Same,Juice WRLD,341396,2020-03-23
79,SUGAR,BROCKHAMPTON,340534,2020-03-23
80,19.10,Childish Gambino,336883,2020-03-23
81,HIGHEST IN THE ROOM,Travis Scott,335725,2020-03-23
82,Forever (feat. Post Malone & Clever),Justin Bieber,334756,2020-03-23
83,Heart On Ice,Rod Wave,332156,2020-03-23
84,Maniac,Conan Gray,332116,2020-03-23
85,0.00,Childish Gambino,331587,2020-03-23
86,Memories,Maroon 5,324776,2020-03-23
87,Prices,Lil Uzi Vert,320155,2020-03-23
88,lovely (with Khalid),Billie Eilish,320037,2020-03-23
89,Like That (feat. Gucci Mane),Doja Cat,316208,2020-03-23
90,when the party's over,Billie Eilish,316199,2020-03-23
91,Heatin Up (feat. Gunna),Lil Baby,314822,2020-03-23
92,Ransom,Lil Tecca,314014,2020-03-23
93,Suge,DaBaby,311656,2020-03-23
94,Stupid Love,Lady Gaga,311391,2020-03-23
95,Money In The Grave (Drake ft. Rick Ross),Drake,311224,2020-03-23
96,Homecoming,Lil Uzi Vert,309472,2020-03-23
97,Jocelyn Flores,XXXTENTACION,306406,2020-03-23
98,VIBEZ,DaBaby,304585,2020-03-23
99,Before You Go,Lewis Capaldi,302863,2020-03-23
100,XO Tour Llif3,Lil Uzi Vert,299049,2020-03-23
101,I Love Me,Demi Lovato,298111,2020-03-23
102,Goodbyes (Feat. Young Thug),Post Malone,296920,2020-03-23
103,Cardigan,Don Toliver,295817,2020-03-23
104,Wow.,Post Malone,294398,2020-03-23
105,Yummy,Justin Bieber,291912,2020-03-23
106,July,Noah Cyrus,291846,2020-03-23
107,Murder On My Mind,YNW Melly,291654,2020-03-23
108,SAD!,XXXTENTACION,291584,2020-03-23
109,"Numbers (feat. Roddy Ricch, Gunna and London On Da Track)",A Boogie Wit da Hoodie,290966,2020-03-23
110,GOODMORNINGTOKYO!,TOKYO’S REVENGE,290266,2020-03-23
111,Ignorantes,Bad Bunny,289919,2020-03-23
112,24.19,Childish Gambino,289355,2020-03-23
113,MIDDLE CHILD,J. Cole,289267,2020-03-23
114,Skechers,DripReport,288404,2020-03-23
115,223's (feat. 9lokknine),YNW Melly,287864,2020-03-23
116,Falling,Harry Styles,287690,2020-03-23
117,Tusa,KAROL G,287636,2020-03-23
118,I Fall Apart,Post Malone,286926,2020-03-23
119,SLOW DANCING IN THE DARK,Joji,286657,2020-03-23
120,Know Your Worth,Khalid,285960,2020-03-23
121,Watermelon Sugar,Harry Styles,284490,2020-03-23
122,Boss Bitch,Doja Cat,283374,2020-03-23
123,"Life Is Good (feat. Drake, DaBaby & Lil Baby) - Remix",Future,282642,2020-03-23
124,Heartless - Vapor Wave Remix,The Weeknd,282594,2020-03-23
125,No Time To Die,Billie Eilish,281486,2020-03-23
126,Make No Sense,YoungBoy Never Broke Again,276032,2020-03-23
127,Vete,Bad Bunny,272757,2020-03-23
128,F.N,Lil Tjay,271387,2020-03-23
129,Amarillo,J Balvin,271253,2020-03-23
130,Pop Out (feat. Lil Tjay),Polo G,264957,2020-03-23
131,rockstar (feat. 21 Savage),Post Malone,263175,2020-03-23
132,EARFQUAKE,"Tyler, The Creator",261634,2020-03-23
133,Beautiful Crazy,Luke Combs,259360,2020-03-23
134,I'm Sorry,Lil Uzi Vert,258345,2020-03-23
135,Truth Hurts,Lizzo,257886,2020-03-23
136,the other girl (with Halsey),Kelsea Ballerini,257433,2020-03-23
137,Hate Me (with Juice WRLD),Ellie Goulding,257054,2020-03-23
138,Drip Too Hard (Lil Baby & Gunna),Lil Baby,256982,2020-03-23
139,What A Man Gotta Do,Jonas Brothers,256663,2020-03-23
140,One Man Band,Old Dominion,256234,2020-03-23
141,SICKO MODE,Travis Scott,255615,2020-03-23
142,Whiskey Glasses,Morgan Wallen,255326,2020-03-23
143,No Guidance (feat. Drake),Chris Brown,253932,2020-03-23
144,Camelot,NLE Choppa,252969,2020-03-23
145,Trust,Brent Faiyaz,252347,2020-03-23
146,35.31,Childish Gambino,251856,2020-03-23
147,Venetia,Lil Uzi Vert,250882,2020-03-23
148,To Die For,Sam Smith,248755,2020-03-23
149,Fuck Love (feat. Trippie Redd),XXXTENTACION,245625,2020-03-23
150,Into the Unknown,Idina Menzel,243674,2020-03-23
151,La Santa,Bad Bunny,242370,2020-03-23
152,Going Bad (feat. Drake),Meek Mill,241888,2020-03-23
153,Legends,Juice WRLD,241488,2020-03-23
154,Señorita,Shawn Mendes,240759,2020-03-23
155,Moonlight,XXXTENTACION,239545,2020-03-23
156,Stuck In A Dream (feat. Gunna),Lil Mosey,237844,2020-03-23
157,Celebration Station,Lil Uzi Vert,236861,2020-03-23
158,What If I Told You That I Love You,Ali Gatie,235818,2020-03-23
159,Swervin (feat. 6ix9ine),A Boogie Wit da Hoodie,235674,2020-03-23
160,Armed And Dangerous,Juice WRLD,235575,2020-03-23
161,ocean eyes,Billie Eilish,233593,2020-03-23
162,Commercial (feat. Lil Uzi Vert),Lil Baby,232326,2020-03-23
163,32.22,Childish Gambino,232273,2020-03-23
164,Lose You To Love Me,Selena Gomez,229516,2020-03-23
165,Better Now,Post Malone,229280,2020-03-23
166,Dior,Pop Smoke,229022,2020-03-23
167,Yo Perreo Sola,Bad Bunny,227949,2020-03-23
168,Baby (Lil Baby feat. DaBaby),Quality Control,227905,2020-03-23
169,Bigger Than Life,Lil Uzi Vert,227212,2020-03-23
170,Got The Guap (feat. Young Thug),Lil Uzi Vert,227036,2020-03-23
171,Physical,Dua Lipa,227034,2020-03-23
172,goosebumps,Travis Scott,227020,2020-03-23
173,ORANGE SODA,Baby Keem,226703,2020-03-23
174,Lalala,Y2K,226604,2020-03-23
175,"All I Want - From ""High School Musical: The Musical: The Series""",Olivia Rodrigo,223401,2020-03-23
176,Speechless,Dan + Shay,223297,2020-03-23
177,It's You,Ali Gatie,223263,2020-03-23
178,Call Out My Name,The Weeknd,222218,2020-03-23
179,I Hope,Gabby Barrett,221312,2020-03-23
180,Envy Me,Calboy,221083,2020-03-23
181,Broke In A Minute,Tory Lanez,219640,2020-03-23
182,Chasin' You,Morgan Wallen,219355,2020-03-23
183,Lights Up,Harry Styles,218957,2020-03-23
184,SKYBOX,Gunna,218727,2020-03-23
185,Leaders (feat. NAV),Lil Uzi Vert,218209,2020-03-23
