position,track,artist,streams,date
28,BELIEVE IT,PARTYNEXTDOOR,1794250,2020-04-05
29,Life Is Good (feat. Drake),Future,1775700,2020-04-05
30,FIND MY WAY,DaBaby,1763719,2020-04-05
31,bad guy,Billie Eilish,1735318,2020-04-05
32,Godzilla (feat. Juice WRLD),Eminem,1699638,2020-04-05
33,WHATS POPPIN,Jack Harlow,1698410,2020-04-05
34,Before You Go,Lewis Capaldi,1680629,2020-04-05
35,La Difícil,Bad Bunny,1667566,2020-04-05
36,everything i wanted,Billie Eilish,1631837,2020-04-05
37,Señorita,Shawn Mendes,1563773,2020-04-05
38,Si Veo a Tu Mamá,Bad Bunny,1559828,2020-04-05
39,Ignorantes,Bad Bunny,1529688,2020-04-05
40,After Hours,The Weeknd,1498004,2020-04-05
41,Turks (feat. Travis Scott),NAV,1481079,2020-04-05
42,Yummy,Justin Bieber,1422189,2020-04-05
43,Amarillo,J Balvin,1389341,2020-04-05
44,Tattoo,Rauw Alejandro,1370069,2020-04-05
45,Skechers,DripReport,1355671,2020-04-05
46,Sigues Con El,Dímelo Flow,1310762,2020-04-05
47,Ride It,Regard,1289706,2020-04-05
48,Like It Is,Kygo,1286738,2020-04-05
49,Morado,J Balvin,1286056,2020-04-05
50,High Fashion (feat. Mustard),Roddy Ricch,1282835,2020-04-05
51,If the World Was Ending - feat. Julia Michaels,JP Saxe,1271330,2020-04-05
52,lovely (with Khalid),Billie Eilish,1266495,2020-04-05
53,Lose Control,MEDUZA,1220838,2020-04-05
54,You should be sad,Halsey,1214486,2020-04-05
55,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,1187298,2020-04-05
56,RITMO (Bad Boys For Life),Black Eyed Peas,1186543,2020-04-05
57,Vete,Bad Bunny,1136654,2020-04-05
58,hot girl bummer,blackbear,1132311,2020-04-05
59,My Oh My (feat. DaBaby),Camila Cabello,1119363,2020-04-05
60,Diosa,Myke Towers,1106394,2020-04-05
61,CITY OF ANGELS,24kGoldn,1095307,2020-04-05
62,Walk Em Down (feat. Roddy Ricch),NLE Choppa,1089936,2020-04-05
63,La Santa,Bad Bunny,1088233,2020-04-05
64,I Don't Care (with Justin Bieber),Ed Sheeran,1087489,2020-04-05
65,Heartless,The Weeknd,1079211,2020-04-05
66,Moral of the Story,Ashe,1071532,2020-04-05
67,Breaking Me,Topic,1059889,2020-04-05
68,Lucid Dreams,Juice WRLD,1052906,2020-04-05
69,"10,000 Hours (with Justin Bieber)",Dan + Shay,1026404,2020-04-05
70,Like That (feat. Gucci Mane),Doja Cat,998232,2020-04-05
71,Beautiful People (feat. Khalid),Ed Sheeran,998223,2020-04-05
72,ily (i love you baby) (feat. Emilee),Surf Mesa,989662,2020-04-05
73,P2,Lil Uzi Vert,984447,2020-04-05
74,when the party's over,Billie Eilish,981122,2020-04-05
75,Hola - Remix,Dalex,970209,2020-04-05
76,Stupid Love,Lady Gaga,969010,2020-04-05
77,Shallow,Lady Gaga,956267,2020-04-05
78,Know Your Worth,Khalid,949486,2020-04-05
79,Suicidal (Remix) [feat. Juice WRLD],YNW Melly,948634,2020-04-05
80,Salt,Ava Max,948554,2020-04-05
81,HIGHEST IN THE ROOM,Travis Scott,928262,2020-04-05
82,That Way - Bonus Track,Lil Uzi Vert,902848,2020-04-05
83,No Time To Die,Billie Eilish,898707,2020-04-05
84,Ballin' (with Roddy Ricch),Mustard,891728,2020-04-05
85,In Your Eyes (feat. Alida),Robin Schulz,888013,2020-04-05
86,I'll Wait,Kygo,886377,2020-04-05
87,What A Man Gotta Do,Jonas Brothers,877010,2020-04-05
88,Forever (feat. Post Malone & Clever),Justin Bieber,876587,2020-04-05
89,Lalala,Y2K,873125,2020-04-05
90,What If I Told You That I Love You,Ali Gatie,873046,2020-04-05
91,It's You,Ali Gatie,864547,2020-04-05
92,Myron,Lil Uzi Vert,849394,2020-04-05
93,rockstar (feat. 21 Savage),Post Malone,841379,2020-04-05
94,Save Your Tears,The Weeknd,839291,2020-04-05
95,Believer,Imagine Dragons,837878,2020-04-05
96,7 rings,Ariana Grande,829975,2020-04-05
97,Watermelon Sugar,Harry Styles,826985,2020-04-05
98,Falling,Harry Styles,826762,2020-04-05
99,Keii,Anuel AA,826147,2020-04-05
100,Never Seen the Rain,Tones And I,819346,2020-04-05
101,Selfish,Madison Beer,816983,2020-04-05
102,China,Anuel AA,813927,2020-04-05
103,Ransom,Lil Tecca,811891,2020-04-05
104,BOP,DaBaby,811550,2020-04-05
105,Lose You To Love Me,Selena Gomez,807553,2020-04-05
106,Bohemian Rhapsody - 2011 Mix,Queen,805012,2020-04-05
107,Bandit (with YoungBoy Never Broke Again),Juice WRLD,804761,2020-04-05
108,Happier,Marshmello,801944,2020-04-05
109,SAD!,XXXTENTACION,797391,2020-04-05
110,Get You The Moon (feat. Snøw),Kina,791194,2020-04-05
111,Jocelyn Flores,XXXTENTACION,789029,2020-04-05
112,OUT WEST (feat. Young Thug),JACKBOYS,788791,2020-04-05
113,Suicidal,YNW Melly,781670,2020-04-05
114,Goodbyes (Feat. Young Thug),Post Malone,779572,2020-04-05
115,Oprah’s Bank Account (Lil Yachty & DaBaby feat. Drake),Lil Yachty,773136,2020-04-05
116,Old Town Road - Remix,Lil Nas X,772689,2020-04-05
117,Elegí (feat. Dímelo Flow),Rauw Alejandro,766103,2020-04-05
118,Bruises,Lewis Capaldi,765706,2020-04-05
119,LA CANCIÓN,J Balvin,760992,2020-04-05
120,Me Gusta,Shakira,757425,2020-04-05
121,Shape of You,Ed Sheeran,756739,2020-04-05
122,Muévelo,Nicky Jam,752081,2020-04-05
123,Azul,J Balvin,740604,2020-04-05
124,Maniac,Conan Gray,736646,2020-04-05
125,Fantasias,Rauw Alejandro,735910,2020-04-05
126,Without Me,Halsey,735197,2020-04-05
127,Say You Won't Let Go,James Arthur,728702,2020-04-05
128,SUGAR,BROCKHAMPTON,717978,2020-04-05
129,Make You Mine,PUBLIC,717154,2020-04-05
130,I Love Me,Demi Lovato,714067,2020-04-05
131,Blanco,J Balvin,713046,2020-04-05
132,Perfect,Ed Sheeran,711629,2020-04-05
133,No Me Conoce - Remix,Jhay Cortez,710606,2020-04-05
134,A Tu Merced,Bad Bunny,706324,2020-04-05
135,Callaita,Bad Bunny,704267,2020-04-05
136,Higher Love,Kygo,704145,2020-04-05
137,Can We Kiss Forever?,Kina,695929,2020-04-05
138,Go Stupid (feat. Mike WiLL Made-It),Polo G,689789,2020-04-05
139,Sucker,Jonas Brothers,689383,2020-04-05
140,Wow.,Post Malone,688616,2020-04-05
141,Robbery,Juice WRLD,687066,2020-04-05
142,Money In The Grave (Drake ft. Rick Ross),Drake,685366,2020-04-05
143,July,Noah Cyrus,682171,2020-04-05
144,A Gente Fez Amor - Ao Vivo,Gusttavo Lima,681570,2020-04-05
145,Levitating,Dua Lipa,681004,2020-04-05
146,PTSD,G Herbo,676968,2020-04-05
147,Jangueo,Alex Rose,675627,2020-04-05
148,To Die For,Sam Smith,671776,2020-04-05
149,WANNABE,ITZY,670951,2020-04-05
150,Sweet but Psycho,Ava Max,665564,2020-04-05
151,goosebumps,Travis Scott,660997,2020-04-05
152,Still Be Friends (feat. Tory Lanez & Tyga),G-Eazy,660518,2020-04-05
153,Piece Of Your Heart,MEDUZA,659780,2020-04-05
154,Dior,Pop Smoke,658595,2020-04-05
155,How Do You Sleep?,Sam Smith,656898,2020-04-05
156,"Alone, Pt. II",Alan Walker,656779,2020-04-05
157,Fantasias - Remix,Rauw Alejandro,656145,2020-04-05
158,ocean eyes,Billie Eilish,655606,2020-04-05
159,Moonlight,XXXTENTACION,654792,2020-04-05
160,The Less I Know The Better,Tame Impala,653303,2020-04-05
161,Follow,KAROL G,651309,2020-04-05
162,The Take (feat. Chris Brown),Tory Lanez,649318,2020-04-05
163,PORFA,Feid,647104,2020-04-05
164,SICKO MODE,Travis Scott,646963,2020-04-05
165,Kings & Queens,Ava Max,643501,2020-04-05
166,Old Me,5 Seconds of Summer,638910,2020-04-05
167,Pero Ya No,Bad Bunny,634810,2020-04-05
168,Eastside (with Halsey & Khalid),benny blanco,634543,2020-04-05
169,All of Me,John Legend,632569,2020-04-05
170,3 Nights,Dominic Fike,630159,2020-04-05
171,Let Me Down Slowly,Alec Benjamin,629971,2020-04-05
172,Hallucinate,Dua Lipa,628513,2020-04-05
173,Lights Up,Harry Styles,623946,2020-04-05
174,Be Alright,Dean Lewis,622409,2020-04-05
175,Ain't No Sunshine,Bill Withers,622045,2020-04-05
176,Dancing With A Stranger (with Normani),Sam Smith,621908,2020-04-05
177,Woah,Lil Baby,617669,2020-04-05
178,Hardest To Love,The Weeknd,616124,2020-04-05
179,Hate Me (with Juice WRLD),Ellie Goulding,612062,2020-04-05
180,Something Just Like This,The Chainsmokers,611326,2020-04-05
181,Better Now,Post Malone,606838,2020-04-05
182,Girls Like You (feat. Cardi B),Maroon 5,605648,2020-04-05
183,Youngblood,5 Seconds of Summer,604211,2020-04-05
184,If I Can't Have You,Shawn Mendes,599925,2020-04-05
185,Liberdade Provisória - Ao Vivo,Henrique & Juliano,599212,2020-04-05
186,Takeaway,The Chainsmokers,599116,2020-04-05
187,Heart On Ice,Rod Wave,598838,2020-04-05
188,Good as Hell (feat. Ariana Grande),Lizzo,598576,2020-04-05
189,Who Needs Love,Tory Lanez,597224,2020-04-05
190,I Like Me Better,Lauv,596172,2020-04-05
191,High Hopes,Panic! At The Disco,595930,2020-04-05
192,changes,XXXTENTACION,594912,2020-04-05
193,"thank u, next",Ariana Grande,590385,2020-04-05
194,XO Tour Llif3,Lil Uzi Vert,588300,2020-04-05
195,God's Plan,Drake,588239,2020-04-05
196,La Cama - Remix,Lunay,587465,2020-04-05
197,Every Breath You Take,The Police,586468,2020-04-05
198,Medusa,Jhay Cortez,585380,2020-04-05
199,Favorito,Camilo,585205,2020-04-05
200,Don't Stop Me Now - 2011 Mix,Queen,580049,2020-04-05
1,Blinding Lights,The Weeknd,6373470,2020-04-06
2,Toosie Slide,Drake,6126830,2020-04-06
3,Roses - Imanbek Remix,SAINt JHN,4861709,2020-04-06
4,Don't Start Now,Dua Lipa,4721352,2020-04-06
5,The Box,Roddy Ricch,4333805,2020-04-06
6,death bed (coffee for your head) (feat. beabadoobee),Powfu,4095555,2020-04-06
7,Dance Monkey,Tones And I,4041361,2020-04-06
8,Blueberry Faygo,Lil Mosey,3558208,2020-04-06
9,Say So,Doja Cat,3388813,2020-04-06
10,Intentions (feat. Quavo),Justin Bieber,3073316,2020-04-06
11,Falling,Trevor Daniel,2959516,2020-04-06
12,Break My Heart,Dua Lipa,2940168,2020-04-06
13,Sunday Best,Surfaces,2787716,2020-04-06
14,Supalonely,BENEE,2709359,2020-04-06
15,Safaera,Bad Bunny,2676773,2020-04-06
16,Physical,Dua Lipa,2521244,2020-04-06
17,In Your Eyes,The Weeknd,2503451,2020-04-06
18,Yo Perreo Sola,Bad Bunny,2500585,2020-04-06
19,ROXANNE,Arizona Zervas,2490284,2020-04-06
20,Someone You Loved,Lewis Capaldi,2374880,2020-04-06
21,Savage,Megan Thee Stallion,2356545,2020-04-06
22,Tusa,KAROL G,2307141,2020-04-06
23,Circles,Post Malone,2245618,2020-04-06
24,Boss Bitch,Doja Cat,2107261,2020-04-06
25,Adore You,Harry Styles,2042226,2020-04-06
26,Rojo,J Balvin,2014616,2020-04-06
27,Memories,Maroon 5,1955205,2020-04-06
28,Life Is Good (feat. Drake),Future,1897185,2020-04-06
29,BELIEVE IT,PARTYNEXTDOOR,1886279,2020-04-06
30,WHATS POPPIN,Jack Harlow,1872772,2020-04-06
31,Godzilla (feat. Juice WRLD),Eminem,1815618,2020-04-06
32,bad guy,Billie Eilish,1790395,2020-04-06
33,FIND MY WAY,DaBaby,1754909,2020-04-06
34,everything i wanted,Billie Eilish,1733681,2020-04-06
35,Before You Go,Lewis Capaldi,1725028,2020-04-06
36,La Difícil,Bad Bunny,1698804,2020-04-06
37,Señorita,Shawn Mendes,1597570,2020-04-06
38,After Hours,The Weeknd,1582457,2020-04-06
39,Si Veo a Tu Mamá,Bad Bunny,1577633,2020-04-06
40,Ignorantes,Bad Bunny,1574959,2020-04-06
41,Turks (feat. Travis Scott),NAV,1544793,2020-04-06
42,Skechers,DripReport,1532999,2020-04-06
43,Yummy,Justin Bieber,1503031,2020-04-06
44,Amarillo,J Balvin,1437982,2020-04-06
45,Tattoo,Rauw Alejandro,1436893,2020-04-06
46,Like It Is,Kygo,1400262,2020-04-06
47,If the World Was Ending - feat. Julia Michaels,JP Saxe,1381924,2020-04-06
48,High Fashion (feat. Mustard),Roddy Ricch,1361617,2020-04-06
49,Ride It,Regard,1347141,2020-04-06
50,Sigues Con El,Dímelo Flow,1337194,2020-04-06
51,lovely (with Khalid),Billie Eilish,1327793,2020-04-06
52,Morado,J Balvin,1306487,2020-04-06
53,Lose Control,MEDUZA,1297639,2020-04-06
54,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,1282963,2020-04-06
55,You should be sad,Halsey,1262155,2020-04-06
56,hot girl bummer,blackbear,1225535,2020-04-06
57,RITMO (Bad Boys For Life),Black Eyed Peas,1199520,2020-04-06
58,My Oh My (feat. DaBaby),Camila Cabello,1182599,2020-04-06
59,Walk Em Down (feat. Roddy Ricch),NLE Choppa,1175814,2020-04-06
60,CITY OF ANGELS,24kGoldn,1166984,2020-04-06
61,Moral of the Story,Ashe,1149522,2020-04-06
62,Vete,Bad Bunny,1149296,2020-04-06
63,Diosa,Myke Towers,1142280,2020-04-06
64,Breaking Me,Topic,1142170,2020-04-06
65,Heartless,The Weeknd,1133189,2020-04-06
66,La Santa,Bad Bunny,1125350,2020-04-06
67,ily (i love you baby) (feat. Emilee),Surf Mesa,1122941,2020-04-06
68,I Don't Care (with Justin Bieber),Ed Sheeran,1119146,2020-04-06
69,Lucid Dreams,Juice WRLD,1116985,2020-04-06
70,"10,000 Hours (with Justin Bieber)",Dan + Shay,1106036,2020-04-06
71,Like That (feat. Gucci Mane),Doja Cat,1083154,2020-04-06
72,P2,Lil Uzi Vert,1047563,2020-04-06
73,when the party's over,Billie Eilish,1040947,2020-04-06
74,Know Your Worth,Khalid,1032935,2020-04-06
75,Salt,Ava Max,1032558,2020-04-06
76,Beautiful People (feat. Khalid),Ed Sheeran,1023275,2020-04-06
77,Suicidal (Remix) [feat. Juice WRLD],YNW Melly,1014663,2020-04-06
78,Stupid Love,Lady Gaga,1010664,2020-04-06
79,Hola - Remix,Dalex,987856,2020-04-06
80,HIGHEST IN THE ROOM,Travis Scott,983847,2020-04-06
81,Ballin' (with Roddy Ricch),Mustard,958448,2020-04-06
82,That Way - Bonus Track,Lil Uzi Vert,951390,2020-04-06
83,Shallow,Lady Gaga,951163,2020-04-06
84,In Your Eyes (feat. Alida),Robin Schulz,944593,2020-04-06
85,It's You,Ali Gatie,941899,2020-04-06
86,Myron,Lil Uzi Vert,936440,2020-04-06
87,Forever (feat. Post Malone & Clever),Justin Bieber,934819,2020-04-06
88,No Time To Die,Billie Eilish,931293,2020-04-06
89,What If I Told You That I Love You,Ali Gatie,929909,2020-04-06
90,What A Man Gotta Do,Jonas Brothers,920332,2020-04-06
91,Falling,Harry Styles,918271,2020-04-06
92,Lalala,Y2K,917232,2020-04-06
93,Save Your Tears,The Weeknd,892782,2020-04-06
94,Selfish,Madison Beer,890166,2020-04-06
95,I'll Wait,Kygo,887104,2020-04-06
96,Watermelon Sugar,Harry Styles,884162,2020-04-06
97,Believer,Imagine Dragons,883834,2020-04-06
98,7 rings,Ariana Grande,882733,2020-04-06
99,rockstar (feat. 21 Savage),Post Malone,880173,2020-04-06
100,Lose You To Love Me,Selena Gomez,878603,2020-04-06
101,BOP,DaBaby,859725,2020-04-06
102,Bandit (with YoungBoy Never Broke Again),Juice WRLD,855129,2020-04-06
103,Ransom,Lil Tecca,851175,2020-04-06
104,Keii,Anuel AA,847644,2020-04-06
105,Get You The Moon (feat. Snøw),Kina,846128,2020-04-06
106,Happier,Marshmello,845926,2020-04-06
107,SAD!,XXXTENTACION,838114,2020-04-06
108,Oprah’s Bank Account (Lil Yachty & DaBaby feat. Drake),Lil Yachty,836181,2020-04-06
109,OUT WEST (feat. Young Thug),JACKBOYS,835941,2020-04-06
110,Jocelyn Flores,XXXTENTACION,831283,2020-04-06
111,Suicidal,YNW Melly,828671,2020-04-06
112,Never Seen the Rain,Tones And I,826995,2020-04-06
113,Elegí (feat. Dímelo Flow),Rauw Alejandro,821459,2020-04-06
114,China,Anuel AA,818601,2020-04-06
115,Goodbyes (Feat. Young Thug),Post Malone,816446,2020-04-06
116,Maniac,Conan Gray,812101,2020-04-06
117,Bruises,Lewis Capaldi,811968,2020-04-06
118,Without Me,Halsey,807734,2020-04-06
119,I Love Me,Demi Lovato,796125,2020-04-06
120,Bohemian Rhapsody - 2011 Mix,Queen,789176,2020-04-06
121,Make You Mine,PUBLIC,780722,2020-04-06
122,Say You Won't Let Go,James Arthur,777017,2020-04-06
123,LA CANCIÓN,J Balvin,775332,2020-04-06
124,Me Gusta,Shakira,775260,2020-04-06
125,Old Town Road - Remix,Lil Nas X,771227,2020-04-06
126,Shape of You,Ed Sheeran,768610,2020-04-06
127,Muévelo,Nicky Jam,766455,2020-04-06
128,SUGAR,BROCKHAMPTON,766120,2020-04-06
129,Azul,J Balvin,764277,2020-04-06
130,PTSD,G Herbo,750957,2020-04-06
131,Can We Kiss Forever?,Kina,749546,2020-04-06
132,Money In The Grave (Drake ft. Rick Ross),Drake,743371,2020-04-06
133,Sucker,Jonas Brothers,742980,2020-04-06
134,Favorito,Camilo,740430,2020-04-06
135,Fantasias,Rauw Alejandro,736339,2020-04-06
136,Perfect,Ed Sheeran,735055,2020-04-06
137,July,Noah Cyrus,732680,2020-04-06
138,A Tu Merced,Bad Bunny,732474,2020-04-06
139,Go Stupid (feat. Mike WiLL Made-It),Polo G,732011,2020-04-06
140,Blanco,J Balvin,731687,2020-04-06
141,Robbery,Juice WRLD,726403,2020-04-06
142,Wow.,Post Malone,724706,2020-04-06
143,Kings & Queens,Ava Max,723871,2020-04-06
144,Higher Love,Kygo,723851,2020-04-06
145,Still Be Friends (feat. Tory Lanez & Tyga),G-Eazy,723241,2020-04-06
146,No Me Conoce - Remix,Jhay Cortez,717040,2020-04-06
147,Levitating,Dua Lipa,714254,2020-04-06
148,PORFA,Feid,713908,2020-04-06
149,ocean eyes,Billie Eilish,713612,2020-04-06
150,To Die For,Sam Smith,713602,2020-04-06
151,WANNABE,ITZY,713186,2020-04-06
152,Callaita,Bad Bunny,708312,2020-04-06
153,Dior,Pop Smoke,707952,2020-04-06
154,Eastside (with Halsey & Khalid),benny blanco,706459,2020-04-06
155,How Do You Sleep?,Sam Smith,705430,2020-04-06
156,Sweet but Psycho,Ava Max,701751,2020-04-06
157,goosebumps,Travis Scott,698359,2020-04-06
158,Jangueo,Alex Rose,689351,2020-04-06
159,Moonlight,XXXTENTACION,684482,2020-04-06
160,The Take (feat. Chris Brown),Tory Lanez,683274,2020-04-06
161,"Alone, Pt. II",Alan Walker,683213,2020-04-06
162,Fantasias - Remix,Rauw Alejandro,682325,2020-04-06
163,Piece Of Your Heart,MEDUZA,682278,2020-04-06
164,SICKO MODE,Travis Scott,680795,2020-04-06
165,The Less I Know The Better,Tame Impala,680594,2020-04-06
166,Follow,KAROL G,677335,2020-04-06
167,Dancing With A Stranger (with Normani),Sam Smith,677251,2020-04-06
168,Lights Up,Harry Styles,677157,2020-04-06
169,Let Me Down Slowly,Alec Benjamin,675196,2020-04-06
170,Old Me,5 Seconds of Summer,670726,2020-04-06
171,Be Alright,Dean Lewis,668595,2020-04-06
172,Hate Me (with Juice WRLD),Ellie Goulding,665002,2020-04-06
173,All of Me,John Legend,660835,2020-04-06
174,Pero Ya No,Bad Bunny,657643,2020-04-06
175,No Idea,Don Toliver,657008,2020-04-06
176,I Like Me Better,Lauv,656865,2020-04-06
177,Youngblood,5 Seconds of Summer,655781,2020-04-06
178,If I Can't Have You,Shawn Mendes,654672,2020-04-06
179,Takeaway,The Chainsmokers,653898,2020-04-06
180,Hallucinate,Dua Lipa,653118,2020-04-06
181,Woah,Lil Baby,647948,2020-04-06
182,Hardest To Love,The Weeknd,647697,2020-04-06
183,Something Just Like This,The Chainsmokers,647426,2020-04-06
184,"thank u, next",Ariana Grande,644895,2020-04-06
185,3 Nights,Dominic Fike,643954,2020-04-06
186,Better Now,Post Malone,638806,2020-04-06
187,Heart On Ice,Rod Wave,637036,2020-04-06
188,Girls Like You (feat. Cardi B),Maroon 5,631672,2020-04-06
189,High Hopes,Panic! At The Disco,631356,2020-04-06
190,changes,XXXTENTACION,628716,2020-04-06
191,I.F.L.Y.,Bazzi,628034,2020-04-06
192,God's Plan,Drake,627948,2020-04-06
193,La Cama - Remix,Lunay,622256,2020-04-06
194,XO Tour Llif3,Lil Uzi Vert,615118,2020-04-06
195,i love you,Billie Eilish,613558,2020-04-06
196,Good as Hell (feat. Ariana Grande),Lizzo,609869,2020-04-06
197,2002,Anne-Marie,607588,2020-04-06
198,SLOW DANCING IN THE DARK,Joji,604401,2020-04-06
199,Scared To Live,The Weeknd,603293,2020-04-06
200,Medusa,Jhay Cortez,601522,2020-04-06
1,Blinding Lights,The Weeknd,6502411,2020-04-07
2,Toosie Slide,Drake,6173288,2020-04-07
3,Roses - Imanbek Remix,SAINt JHN,4962927,2020-04-07
4,Don't Start Now,Dua Lipa,4742362,2020-04-07
5,The Box,Roddy Ricch,4377907,2020-04-07
6,death bed (coffee for your head) (feat. beabadoobee),Powfu,4165282,2020-04-07
7,Dance Monkey,Tones And I,4097567,2020-04-07
8,Blueberry Faygo,Lil Mosey,3619234,2020-04-07
9,Say So,Doja Cat,3431864,2020-04-07
10,Intentions (feat. Quavo),Justin Bieber,3102875,2020-04-07
11,Break My Heart,Dua Lipa,2979112,2020-04-07
12,Falling,Trevor Daniel,2958881,2020-04-07
13,Sunday Best,Surfaces,2797297,2020-04-07
14,Supalonely,BENEE,2731540,2020-04-07
15,Safaera,Bad Bunny,2693926,2020-04-07
16,Physical,Dua Lipa,2532614,2020-04-07
17,Yo Perreo Sola,Bad Bunny,2531039,2020-04-07
18,In Your Eyes,The Weeknd,2492289,2020-04-07
19,ROXANNE,Arizona Zervas,2482456,2020-04-07
20,Savage,Megan Thee Stallion,2419136,2020-04-07
21,Someone You Loved,Lewis Capaldi,2387404,2020-04-07
22,Tusa,KAROL G,2349686,2020-04-07
23,Circles,Post Malone,2262828,2020-04-07
24,Boss Bitch,Doja Cat,2148053,2020-04-07
25,Rojo,J Balvin,2052521,2020-04-07
26,Adore You,Harry Styles,2048306,2020-04-07
27,Memories,Maroon 5,1964705,2020-04-07
28,Life Is Good (feat. Drake),Future,1913914,2020-04-07
29,WHATS POPPIN,Jack Harlow,1907857,2020-04-07
30,BELIEVE IT,PARTYNEXTDOOR,1883451,2020-04-07
31,Godzilla (feat. Juice WRLD),Eminem,1813753,2020-04-07
32,bad guy,Billie Eilish,1810689,2020-04-07
33,Before You Go,Lewis Capaldi,1740771,2020-04-07
34,everything i wanted,Billie Eilish,1729893,2020-04-07
35,La Difícil,Bad Bunny,1709103,2020-04-07
36,Señorita,Shawn Mendes,1638930,2020-04-07
37,FIND MY WAY,DaBaby,1598192,2020-04-07
38,Skechers,DripReport,1590596,2020-04-07
39,Ignorantes,Bad Bunny,1584756,2020-04-07
40,Si Veo a Tu Mamá,Bad Bunny,1582330,2020-04-07
41,After Hours,The Weeknd,1579044,2020-04-07
42,Yummy,Justin Bieber,1516029,2020-04-07
43,Amarillo,J Balvin,1499814,2020-04-07
44,Turks (feat. Travis Scott),NAV,1494175,2020-04-07
45,Tattoo,Rauw Alejandro,1461108,2020-04-07
46,If the World Was Ending - feat. Julia Michaels,JP Saxe,1453209,2020-04-07
47,Like It Is,Kygo,1418686,2020-04-07
48,Ride It,Regard,1396166,2020-04-07
49,High Fashion (feat. Mustard),Roddy Ricch,1367319,2020-04-07
50,Sigues Con El,Dímelo Flow,1363306,2020-04-07
51,Lose Control,MEDUZA,1327682,2020-04-07
52,lovely (with Khalid),Billie Eilish,1323391,2020-04-07
53,Morado,J Balvin,1311821,2020-04-07
54,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,1306381,2020-04-07
55,You should be sad,Halsey,1270260,2020-04-07
56,RITMO (Bad Boys For Life),Black Eyed Peas,1227853,2020-04-07
57,hot girl bummer,blackbear,1219946,2020-04-07
58,Walk Em Down (feat. Roddy Ricch),NLE Choppa,1194418,2020-04-07
59,My Oh My (feat. DaBaby),Camila Cabello,1174426,2020-04-07
60,CITY OF ANGELS,24kGoldn,1161867,2020-04-07
61,I Don't Care (with Justin Bieber),Ed Sheeran,1161158,2020-04-07
62,Vete,Bad Bunny,1159395,2020-04-07
63,Breaking Me,Topic,1159329,2020-04-07
64,ily (i love you baby) (feat. Emilee),Surf Mesa,1155237,2020-04-07
65,Diosa,Myke Towers,1151835,2020-04-07
66,Moral of the Story,Ashe,1135446,2020-04-07
67,La Santa,Bad Bunny,1130994,2020-04-07
68,Lucid Dreams,Juice WRLD,1112475,2020-04-07
69,"10,000 Hours (with Justin Bieber)",Dan + Shay,1111672,2020-04-07
70,Like That (feat. Gucci Mane),Doja Cat,1087101,2020-04-07
71,Heartless,The Weeknd,1086831,2020-04-07
72,Know Your Worth,Khalid,1063832,2020-04-07
73,Salt,Ava Max,1050203,2020-04-07
74,Beautiful People (feat. Khalid),Ed Sheeran,1049086,2020-04-07
75,P2,Lil Uzi Vert,1034597,2020-04-07
76,when the party's over,Billie Eilish,1034351,2020-04-07
77,Stupid Love,Lady Gaga,1023776,2020-04-07
78,Suicidal (Remix) [feat. Juice WRLD],YNW Melly,1014577,2020-04-07
79,Hola - Remix,Dalex,1005739,2020-04-07
80,Ballin' (with Roddy Ricch),Mustard,1003491,2020-04-07
81,HIGHEST IN THE ROOM,Travis Scott,991746,2020-04-07
82,Shallow,Lady Gaga,965936,2020-04-07
83,In Your Eyes (feat. Alida),Robin Schulz,963300,2020-04-07
84,No Time To Die,Billie Eilish,942714,2020-04-07
85,Forever (feat. Post Malone & Clever),Justin Bieber,941478,2020-04-07
86,What A Man Gotta Do,Jonas Brothers,934978,2020-04-07
87,That Way - Bonus Track,Lil Uzi Vert,934550,2020-04-07
88,What If I Told You That I Love You,Ali Gatie,933502,2020-04-07
89,Myron,Lil Uzi Vert,927450,2020-04-07
90,It's You,Ali Gatie,926449,2020-04-07
91,Falling,Harry Styles,923033,2020-04-07
92,Lalala,Y2K,922078,2020-04-07
93,Watermelon Sugar,Harry Styles,895166,2020-04-07
94,7 rings,Ariana Grande,893385,2020-04-07
95,Believer,Imagine Dragons,893116,2020-04-07
96,Selfish,Madison Beer,891301,2020-04-07
97,rockstar (feat. 21 Savage),Post Malone,887578,2020-04-07
98,I'll Wait,Kygo,884986,2020-04-07
99,Save Your Tears,The Weeknd,876938,2020-04-07
100,Lose You To Love Me,Selena Gomez,874295,2020-04-07
101,Happier,Marshmello,858602,2020-04-07
102,BOP,DaBaby,856790,2020-04-07
103,Keii,Anuel AA,846632,2020-04-07
104,Get You The Moon (feat. Snøw),Kina,846587,2020-04-07
105,Favorito,Camilo,845498,2020-04-07
106,Bandit (with YoungBoy Never Broke Again),Juice WRLD,843454,2020-04-07
107,Ransom,Lil Tecca,842649,2020-04-07
108,China,Anuel AA,840331,2020-04-07
109,OUT WEST (feat. Young Thug),JACKBOYS,836124,2020-04-07
110,Elegí (feat. Dímelo Flow),Rauw Alejandro,835229,2020-04-07
111,SAD!,XXXTENTACION,834590,2020-04-07
112,Never Seen the Rain,Tones And I,832813,2020-04-07
113,Oprah’s Bank Account (Lil Yachty & DaBaby feat. Drake),Lil Yachty,826266,2020-04-07
