position,track,artist,streams,date
189,SOLO,JENNIE,635808,2019-01-28
190,Everybody Dies In Their Nightmares,XXXTENTACION,635762,2019-01-28
191,Un Año,Sebastian Yatra,635202,2019-01-28
192,Wonderwall - Remastered,Oasis,634674,2019-01-28
193,All The Stars (with SZA),Kendrick Lamar,628811,2019-01-28
194,HUMBLE.,Kendrick Lamar,627175,2019-01-28
195,Lucky You (feat. Joyner Lucas),Eminem,624174,2019-01-28
196,Nice For What,Drake,623952,2019-01-28
197,"Let Me Go (with Alesso, Florida Georgia Line & watt)",Hailee Steinfeld,622432,2019-01-28
198,I'm Yours,Jason Mraz,621745,2019-01-28
199,Africa,TOTO,618209,2019-01-28
200,Calling My Spirit,Kodak Black,611962,2019-01-28
1,7 rings,Ariana Grande,8117751,2019-01-29
2,Wow.,Post Malone,4602355,2019-01-29
3,MIDDLE CHILD,J. Cole,4462056,2019-01-29
4,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,4400459,2019-01-29
5,Without Me,Halsey,3734771,2019-01-29
6,"thank u, next",Ariana Grande,3384156,2019-01-29
7,Dancing With A Stranger (with Normani),Sam Smith,3295666,2019-01-29
8,Calma - Remix,Pedro Capó,3187000,2019-01-29
9,Sweet but Psycho,Ava Max,2977740,2019-01-29
10,Shallow,Lady Gaga,2776079,2019-01-29
11,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,2742672,2019-01-29
12,MIA (feat. Drake),Bad Bunny,2639489,2019-01-29
13,High Hopes,Panic! At The Disco,2507092,2019-01-29
14,Going Bad (feat. Drake),Meek Mill,2471979,2019-01-29
15,Happier,Marshmello,2404661,2019-01-29
16,Secreto,Anuel AA,2401992,2019-01-29
17,Adan y Eva,Paulo Londra,2390722,2019-01-29
18,SICKO MODE,Travis Scott,2366920,2019-01-29
19,Giant (with Rag'n'Bone Man),Calvin Harris,2085283,2019-01-29
20,Saturday Nights,Khalid,2029493,2019-01-29
21,Look Back at It,A Boogie Wit da Hoodie,2002884,2019-01-29
22,ZEZE (feat. Travis Scott & Offset),Kodak Black,1987775,2019-01-29
23,Nothing Breaks Like a Heart (feat. Miley Cyrus),Mark Ronson,1969303,2019-01-29
24,Drip Too Hard (Lil Baby & Gunna),Lil Baby,1888139,2019-01-29
25,Eastside (with Halsey & Khalid),benny blanco,1874977,2019-01-29
26,Baila Baila Baila,Ozuna,1802583,2019-01-29
27,when the party's over,Billie Eilish,1789827,2019-01-29
28,Close To Me (with Diplo) (feat. Swae Lee),Ellie Goulding,1779529,2019-01-29
29,Hope,The Chainsmokers,1740777,2019-01-29
30,Lost in the Fire,Gesaffelstein,1738993,2019-01-29
31,Mo Bamba,Sheck Wes,1737148,2019-01-29
32,Better Now,Post Malone,1706740,2019-01-29
33,Be Alright,Dean Lewis,1673417,2019-01-29
34,"Swan Song - From the Motion Picture ""Alita: Battle Angel""",Dua Lipa,1669933,2019-01-29
35,SAD!,XXXTENTACION,1634029,2019-01-29
36,Desconocidos,Mau y Ricky,1614986,2019-01-29
37,i'm so tired...,Lauv,1603263,2019-01-29
38,Bohemian Rhapsody - 2011 Mix,Queen,1591760,2019-01-29
39,Girls Like You (feat. Cardi B),Maroon 5,1570825,2019-01-29
40,Better,Khalid,1545964,2019-01-29
41,Lucid Dreams,Juice WRLD,1491514,2019-01-29
42,a lot,21 Savage,1486837,2019-01-29
43,Ella Quiere Beber - Remix,Anuel AA,1484494,2019-01-29
44,Leave Me Alone,Flipp Dinero,1457743,2019-01-29
45,Adictiva,Daddy Yankee,1452417,2019-01-29
46,Wake Up in the Sky,Gucci Mane,1429132,2019-01-29
47,Moonlight,XXXTENTACION,1403013,2019-01-29
48,Nights Like This (feat. Ty Dolla $ign),Kehlani,1378792,2019-01-29
49,Arms Around You (feat. Maluma & Swae Lee),XXXTENTACION,1363477,2019-01-29
50,rockstar (feat. 21 Savage),Post Malone,1354742,2019-01-29
51,Amanece,Anuel AA,1350347,2019-01-29
52,In My Mind,Dynoro,1339114,2019-01-29
53,lovely,Billie Eilish,1335475,2019-01-29
54,Keanu Reeves,Logic,1333106,2019-01-29
55,Taste (feat. Offset),Tyga,1249814,2019-01-29
56,Promises (with Sam Smith),Calvin Harris,1246927,2019-01-29
57,Youngblood,5 Seconds of Summer,1225869,2019-01-29
58,NI BIEN NI MAL,Bad Bunny,1204227,2019-01-29
59,Bad Liar,Imagine Dragons,1203670,2019-01-29
60,no tears left to cry,Ariana Grande,1198527,2019-01-29
61,Let Me Down Slowly,Alec Benjamin,1190136,2019-01-29
62,Imposible,Luis Fonsi,1179482,2019-01-29
63,imagine,Ariana Grande,1162970,2019-01-29
64,I Like It,Cardi B,1131485,2019-01-29
65,Te Vi,Piso 21,1130601,2019-01-29
66,Love Someone,Lukas Graham,1122404,2019-01-29
67,First Off (feat. Travis Scott),Future,1117152,2019-01-29
68,Money,Cardi B,1110383,2019-01-29
69,2002,Anne-Marie,1103865,2019-01-29
70,Someone You Loved,Lewis Capaldi,1100047,2019-01-29
71,God's Plan,Drake,1086869,2019-01-29
72,Solo de Mi,Bad Bunny,1085577,2019-01-29
73,Jocelyn Flores,XXXTENTACION,1083860,2019-01-29
74,Con Calma,Daddy Yankee,1083799,2019-01-29
75,Ruin My Life,Zara Larsson,1081982,2019-01-29
76,Beautiful (feat. Camila Cabello),Bazzi,1081921,2019-01-29
77,Startender (feat. Offset and Tyga),A Boogie Wit da Hoodie,1079036,2019-01-29
78,Vaina Loca,Ozuna,1078010,2019-01-29
79,Natural,Imagine Dragons,1072570,2019-01-29
80,Bubalu,Becky G,1058063,2019-01-29
81,Undecided,Chris Brown,1057279,2019-01-29
82,Reggaeton,J Balvin,1052166,2019-01-29
83,Body (feat. brando),Loud Luxury,1016978,2019-01-29
84,Let You Love Me,Rita Ora,1008054,2019-01-29
85,Say My Name,David Guetta,999084,2019-01-29
86,Rewrite The Stars (with James Arthur & Anne-Marie),James Arthur,998050,2019-01-29
87,Shape of You,Ed Sheeran,996749,2019-01-29
88,Swervin (feat. 6ix9ine),A Boogie Wit da Hoodie,990147,2019-01-29
89,Splashin,Rich The Kid,979308,2019-01-29
90,Another One Bites The Dust - Remastered 2011,Queen,975819,2019-01-29
91,Psycho (feat. Ty Dolla $ign),Post Malone,964506,2019-01-29
92,Armed And Dangerous,Juice WRLD,963440,2019-01-29
93,One Kiss (with Dua Lipa),Calvin Harris,960560,2019-01-29
94,Believer,Imagine Dragons,959149,2019-01-29
95,I Like Me Better,Lauv,952708,2019-01-29
96,"Fire On Fire - From ""Watership Down""",Sam Smith,951356,2019-01-29
97,whoa (mind in awe),XXXTENTACION,942638,2019-01-29
98,idontwannabeyouanymore,Billie Eilish,936488,2019-01-29
99,In My Feelings,Drake,935892,2019-01-29
100,Perfect,Ed Sheeran,934684,2019-01-29
101,Sauce!,XXXTENTACION,934200,2019-01-29
102,No Stylist (feat. Drake),French Montana,932944,2019-01-29
103,Kiss and Make Up,Dua Lipa,931867,2019-01-29
104,Thotiana,Blueface,930703,2019-01-29
105,Don't Stop Me Now - 2011 Mix,Queen,922035,2019-01-29
106,KIKA,6ix9ine,919714,2019-01-29
107,Nonstop,Drake,919233,2019-01-29
108,breathin,Ariana Grande,916104,2019-01-29
109,Space Cadet (feat. Gunna),Metro Boomin,915530,2019-01-29
110,MALA,6ix9ine,911759,2019-01-29
111,YOSEMITE,Travis Scott,892128,2019-01-29
112,Crushed Up,Future,889882,2019-01-29
113,Créeme,KAROL G,889612,2019-01-29
114,Always Remember Us This Way,Lady Gaga,888880,2019-01-29
115,IDGAF,Dua Lipa,884841,2019-01-29
116,Best Part (feat. Daniel Caesar),H.E.R.,875198,2019-01-29
117,Too Good At Goodbyes,Sam Smith,874778,2019-01-29
118,Cuando Te Besé,Becky G,871271,2019-01-29
119,Solo (feat. Demi Lovato),Clean Bandit,858813,2019-01-29
120,BEBE,6ix9ine,857036,2019-01-29
121,Prinzessa,Capital Bra,855666,2019-01-29
122,This Feeling,The Chainsmokers,854924,2019-01-29
123,Lie To Me (feat. Julia Michaels),5 Seconds of Summer,850217,2019-01-29
124,changes,XXXTENTACION,847722,2019-01-29
125,Roses (with Juice WRLD feat. Brendon Urie),benny blanco,847298,2019-01-29
126,Thunder,Imagine Dragons,846717,2019-01-29
127,Say You Won't Let Go,James Arthur,837851,2019-01-29
128,Happy Now,Kygo,835445,2019-01-29
129,God is a woman,Ariana Grande,832407,2019-01-29
130,Falling Down - Bonus Track,Lil Peep,820926,2019-01-29
131,I Fall Apart,Post Malone,820369,2019-01-29
132,The Middle,Zedd,813228,2019-01-29
133,Ya No Tiene Novio,Sebastian Yatra,807747,2019-01-29
134,Havana (feat. Young Thug),Camila Cabello,804614,2019-01-29
135,Under Pressure - Remastered,Queen,803794,2019-01-29
136,FEFE,6ix9ine,795932,2019-01-29
137,Rise,Jonas Blue,795694,2019-01-29
138,Back To You - From 13 Reasons Why – Season 2 Soundtrack,Selena Gomez,789844,2019-01-29
139,Te Boté - Remix,Nio Garcia,788754,2019-01-29
140,New Rules,Dua Lipa,785820,2019-01-29
141,Speechless (feat. Erika Sirola),Robin Schulz,783086,2019-01-29
142,Fuck Love (feat. Trippie Redd),XXXTENTACION,778692,2019-01-29
143,Noticed,Lil Mosey,775427,2019-01-29
144,Shotgun,George Ezra,774689,2019-01-29
145,Electricity (with Dua Lipa),Silk City,771843,2019-01-29
146,I Love It (& Lil Pump),Kanye West,761183,2019-01-29
147,Culpables,KAROL G,755709,2019-01-29
148,So Close,NOTD,749619,2019-01-29
149,Butterfly Doors,Lil Pump,746683,2019-01-29
150,BAD!,XXXTENTACION,744893,2019-01-29
151,Amigos Con Derechos,Reik,741838,2019-01-29
152,monster,21 Savage,739436,2019-01-29
153,I'm a Mess,Bebe Rexha,739352,2019-01-29
154,Asesina - Remix,Brytiago,738907,2019-01-29
155,FRIENDS,Marshmello,737259,2019-01-29
156,7 Minutes,Dean Lewis,727065,2019-01-29
157,Look Alive (feat. Drake),BlocBoy JB,726956,2019-01-29
158,Congratulations,Post Malone,723563,2019-01-29
159,Meant to Be (feat. Florida Georgia Line),Bebe Rexha,719353,2019-01-29
160,Somebody To Love - 2011 Mix,Queen,717636,2019-01-29
161,In My Blood,Shawn Mendes,717215,2019-01-29
162,bellyache,Billie Eilish,716899,2019-01-29
163,Fine China,Future,714871,2019-01-29
164,Sola,Manuel Turizo,709402,2019-01-29
165,Hobby Hobby,MERO,709314,2019-01-29
166,Love Lies (with Normani),Khalid,708149,2019-01-29
167,Derdim Olsun,Reynmen,707277,2019-01-29
168,Praise The Lord (Da Shine) (feat. Skepta),A$AP Rocky,705760,2019-01-29
169,XO Tour Llif3,Lil Uzi Vert,701960,2019-01-29
170,Thunderclouds,Sia,697842,2019-01-29
171,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,692570,2019-01-29
172,Woman Like Me (feat. Nicki Minaj),Little Mix,690825,2019-01-29
173,3 Nights,Dominic Fike,690689,2019-01-29
174,Un Año,Sebastian Yatra,688170,2019-01-29
175,Pure Water (with Migos),Mustard,684968,2019-01-29
176,Thinking out Loud,Ed Sheeran,684139,2019-01-29
177,ocean eyes,Billie Eilish,683911,2019-01-29
178,Trampoline,SHAED,682139,2019-01-29
179,Closer,The Chainsmokers,679601,2019-01-29
180,Photograph,Ed Sheeran,665824,2019-01-29
181,Jackie Chan,Tiësto,663933,2019-01-29
182,Ric Flair Drip (& Metro Boomin),Offset,658853,2019-01-29
183,We Will Rock You - Remastered,Queen,658774,2019-01-29
184,Happier,Ed Sheeran,658118,2019-01-29
185,Nuketown (feat. Juice WRLD),Ski Mask The Slump God,657842,2019-01-29
186,All The Stars (with SZA),Kendrick Lamar,653905,2019-01-29
187,Lucky You (feat. Joyner Lucas),Eminem,653597,2019-01-29
188,goosebumps,Travis Scott,653143,2019-01-29
189,HUMBLE.,Kendrick Lamar,650432,2019-01-29
190,Everybody Dies In Their Nightmares,XXXTENTACION,644607,2019-01-29
191,PPP,Kevin Roldan,644535,2019-01-29
192,Nice For What,Drake,643444,2019-01-29
193,SOLO,JENNIE,643077,2019-01-29
194,Africa,TOTO,638093,2019-01-29
195,I'm Yours,Jason Mraz,632654,2019-01-29
196,"Let Me Go (with Alesso, Florida Georgia Line & watt)",Hailee Steinfeld,632646,2019-01-29
197,Calling My Spirit,Kodak Black,629520,2019-01-29
198,Anxiety (with Selena Gomez),Julia Michaels,624125,2019-01-29
199,Wonderwall - Remastered,Oasis,619980,2019-01-29
200,Happy Now,Zedd,616543,2019-01-29
1,7 rings,Ariana Grande,7913302,2019-01-30
2,Wow.,Post Malone,4468718,2019-01-30
3,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,4290768,2019-01-30
4,MIDDLE CHILD,J. Cole,4185295,2019-01-30
5,Without Me,Halsey,3678778,2019-01-30
6,"thank u, next",Ariana Grande,3347067,2019-01-30
7,Dancing With A Stranger (with Normani),Sam Smith,3311627,2019-01-30
8,Calma - Remix,Pedro Capó,3120496,2019-01-30
9,Sweet but Psycho,Ava Max,2977557,2019-01-30
10,Shallow,Lady Gaga,2772002,2019-01-30
11,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,2712769,2019-01-30
12,MIA (feat. Drake),Bad Bunny,2621565,2019-01-30
13,High Hopes,Panic! At The Disco,2476032,2019-01-30
14,Secreto,Anuel AA,2437914,2019-01-30
15,Going Bad (feat. Drake),Meek Mill,2410254,2019-01-30
16,Happier,Marshmello,2406442,2019-01-30
17,Adan y Eva,Paulo Londra,2367548,2019-01-30
18,SICKO MODE,Travis Scott,2322072,2019-01-30
19,Giant (with Rag'n'Bone Man),Calvin Harris,2083119,2019-01-30
20,Saturday Nights,Khalid,2019073,2019-01-30
21,Look Back at It,A Boogie Wit da Hoodie,2001145,2019-01-30
22,Nothing Breaks Like a Heart (feat. Miley Cyrus),Mark Ronson,1969347,2019-01-30
23,ZEZE (feat. Travis Scott & Offset),Kodak Black,1967809,2019-01-30
24,when the party's over,Billie Eilish,1888013,2019-01-30
25,Drip Too Hard (Lil Baby & Gunna),Lil Baby,1866955,2019-01-30
26,Eastside (with Halsey & Khalid),benny blanco,1852398,2019-01-30
27,Baila Baila Baila,Ozuna,1825889,2019-01-30
28,Hope,The Chainsmokers,1766841,2019-01-30
29,Close To Me (with Diplo) (feat. Swae Lee),Ellie Goulding,1766508,2019-01-30
30,Mo Bamba,Sheck Wes,1712179,2019-01-30
31,i'm so tired...,Lauv,1706630,2019-01-30
32,Better Now,Post Malone,1697005,2019-01-30
33,Lost in the Fire,Gesaffelstein,1686344,2019-01-30
34,Be Alright,Dean Lewis,1674544,2019-01-30
35,SAD!,XXXTENTACION,1636246,2019-01-30
36,Desconocidos,Mau y Ricky,1606442,2019-01-30
37,"Swan Song - From the Motion Picture ""Alita: Battle Angel""",Dua Lipa,1582746,2019-01-30
38,Girls Like You (feat. Cardi B),Maroon 5,1575211,2019-01-30
39,Bohemian Rhapsody - 2011 Mix,Queen,1568249,2019-01-30
40,bury a friend,Billie Eilish,1552780,2019-01-30
41,Better,Khalid,1522009,2019-01-30
42,Lucid Dreams,Juice WRLD,1494091,2019-01-30
43,Ella Quiere Beber - Remix,Anuel AA,1481989,2019-01-30
44,Nights Like This (feat. Ty Dolla $ign),Kehlani,1480268,2019-01-30
45,a lot,21 Savage,1441416,2019-01-30
46,Leave Me Alone,Flipp Dinero,1440996,2019-01-30
47,Adictiva,Daddy Yankee,1433156,2019-01-30
48,Wake Up in the Sky,Gucci Mane,1420876,2019-01-30
49,Moonlight,XXXTENTACION,1411578,2019-01-30
50,lovely,Billie Eilish,1404404,2019-01-30
51,rockstar (feat. 21 Savage),Post Malone,1352467,2019-01-30
52,Arms Around You (feat. Maluma & Swae Lee),XXXTENTACION,1349129,2019-01-30
53,In My Mind,Dynoro,1325146,2019-01-30
54,Amanece,Anuel AA,1322429,2019-01-30
55,Keanu Reeves,Logic,1287894,2019-01-30
56,Promises (with Sam Smith),Calvin Harris,1249970,2019-01-30
57,Taste (feat. Offset),Tyga,1235878,2019-01-30
58,Youngblood,5 Seconds of Summer,1228572,2019-01-30
59,NI BIEN NI MAL,Bad Bunny,1201002,2019-01-30
60,no tears left to cry,Ariana Grande,1195649,2019-01-30
61,Bad Liar,Imagine Dragons,1187777,2019-01-30
62,Let Me Down Slowly,Alec Benjamin,1182789,2019-01-30
63,Imposible,Luis Fonsi,1173458,2019-01-30
64,Con Calma,Daddy Yankee,1160940,2019-01-30
65,Te Vi,Piso 21,1151002,2019-01-30
66,I Like It,Cardi B,1137177,2019-01-30
67,imagine,Ariana Grande,1128099,2019-01-30
68,Love Someone,Lukas Graham,1125106,2019-01-30
69,2002,Anne-Marie,1117577,2019-01-30
70,Someone You Loved,Lewis Capaldi,1117090,2019-01-30
71,Money,Cardi B,1089903,2019-01-30
72,Jocelyn Flores,XXXTENTACION,1083821,2019-01-30
73,Ruin My Life,Zara Larsson,1080861,2019-01-30
74,Undecided,Chris Brown,1075985,2019-01-30
75,God's Plan,Drake,1075598,2019-01-30
76,Natural,Imagine Dragons,1074450,2019-01-30
77,Beautiful (feat. Camila Cabello),Bazzi,1072087,2019-01-30
78,Solo de Mi,Bad Bunny,1069919,2019-01-30
79,Vaina Loca,Ozuna,1066207,2019-01-30
80,First Off (feat. Travis Scott),Future,1062770,2019-01-30
81,Bubalu,Becky G,1053818,2019-01-30
82,Startender (feat. Offset and Tyga),A Boogie Wit da Hoodie,1052707,2019-01-30
83,Reggaeton,J Balvin,1035199,2019-01-30
84,Say My Name,David Guetta,1012590,2019-01-30
85,Shape of You,Ed Sheeran,1010728,2019-01-30
86,idontwannabeyouanymore,Billie Eilish,1003617,2019-01-30
87,Let You Love Me,Rita Ora,1003160,2019-01-30
88,Rewrite The Stars (with James Arthur & Anne-Marie),James Arthur,1000268,2019-01-30
89,Body (feat. brando),Loud Luxury,995463,2019-01-30
90,Swervin (feat. 6ix9ine),A Boogie Wit da Hoodie,974054,2019-01-30
91,I Like Me Better,Lauv,972451,2019-01-30
92,One Kiss (with Dua Lipa),Calvin Harris,971355,2019-01-30
93,Another One Bites The Dust - Remastered 2011,Queen,967920,2019-01-30
94,Believer,Imagine Dragons,963207,2019-01-30
95,Splashin,Rich The Kid,959092,2019-01-30
96,Thotiana,Blueface,958764,2019-01-30
97,Psycho (feat. Ty Dolla $ign),Post Malone,956637,2019-01-30
98,Armed And Dangerous,Juice WRLD,950740,2019-01-30
99,Perfect,Ed Sheeran,936872,2019-01-30
100,"Fire On Fire - From ""Watership Down""",Sam Smith,935771,2019-01-30
101,In My Feelings,Drake,931906,2019-01-30
102,Kiss and Make Up,Dua Lipa,923339,2019-01-30
103,No Stylist (feat. Drake),French Montana,923265,2019-01-30
104,whoa (mind in awe),XXXTENTACION,917753,2019-01-30
105,Don't Stop Me Now - 2011 Mix,Queen,911914,2019-01-30
106,MALA,6ix9ine,910645,2019-01-30
107,breathin,Ariana Grande,908155,2019-01-30
108,Lie To Me (feat. Julia Michaels),5 Seconds of Summer,906247,2019-01-30
109,IDGAF,Dua Lipa,904035,2019-01-30
110,KIKA,6ix9ine,901069,2019-01-30
111,Sauce!,XXXTENTACION,896299,2019-01-30
112,Nonstop,Drake,895392,2019-01-30
113,Space Cadet (feat. Gunna),Metro Boomin,893178,2019-01-30
114,Too Good At Goodbyes,Sam Smith,890330,2019-01-30
115,Créeme,KAROL G,887871,2019-01-30
116,This Feeling,The Chainsmokers,887432,2019-01-30
117,YOSEMITE,Travis Scott,873786,2019-01-30
118,Best Part (feat. Daniel Caesar),H.E.R.,871343,2019-01-30
119,Always Remember Us This Way,Lady Gaga,867915,2019-01-30
120,Cuando Te Besé,Becky G,867163,2019-01-30
121,Crushed Up,Future,864614,2019-01-30
122,Solo (feat. Demi Lovato),Clean Bandit,863772,2019-01-30
123,Thunder,Imagine Dragons,851811,2019-01-30
124,BEBE,6ix9ine,851323,2019-01-30
125,changes,XXXTENTACION,848671,2019-01-30
126,Say You Won't Let Go,James Arthur,845591,2019-01-30
127,The Middle,Zedd,838810,2019-01-30
128,Happy Now,Kygo,830077,2019-01-30
129,Roses (with Juice WRLD feat. Brendon Urie),benny blanco,825794,2019-01-30
130,Falling Down - Bonus Track,Lil Peep,824457,2019-01-30
131,God is a woman,Ariana Grande,823926,2019-01-30
132,Havana (feat. Young Thug),Camila Cabello,820675,2019-01-30
133,I Fall Apart,Post Malone,812265,2019-01-30
134,Ya No Tiene Novio,Sebastian Yatra,800411,2019-01-30
135,Speechless (feat. Erika Sirola),Robin Schulz,797847,2019-01-30
136,New Rules,Dua Lipa,796227,2019-01-30
137,Under Pressure - Remastered,Queen,795319,2019-01-30
138,Electricity (with Dua Lipa),Silk City,791946,2019-01-30
139,FEFE,6ix9ine,788726,2019-01-30
140,bellyache,Billie Eilish,788534,2019-01-30
141,Te Boté - Remix,Nio Garcia,787237,2019-01-30
142,Back To You - From 13 Reasons Why – Season 2 Soundtrack,Selena Gomez,786539,2019-01-30
143,Rise,Jonas Blue,786014,2019-01-30
144,Shotgun,George Ezra,782650,2019-01-30
145,Fuck Love (feat. Trippie Redd),XXXTENTACION,777546,2019-01-30
146,Prinzessa,Capital Bra,777309,2019-01-30
147,Noticed,Lil Mosey,772826,2019-01-30
148,So Close,NOTD,765702,2019-01-30
149,FRIENDS,Marshmello,762060,2019-01-30
150,I Love It (& Lil Pump),Kanye West,759536,2019-01-30
151,7 Minutes,Dean Lewis,759386,2019-01-30
152,Culpables,KAROL G,753351,2019-01-30
153,BAD!,XXXTENTACION,749169,2019-01-30
154,I'm a Mess,Bebe Rexha,743690,2019-01-30
155,Asesina - Remix,Brytiago,738745,2019-01-30
156,Amigos Con Derechos,Reik,737102,2019-01-30
157,Look Alive (feat. Drake),BlocBoy JB,733414,2019-01-30
158,ocean eyes,Billie Eilish,729613,2019-01-30
159,Butterfly Doors,Lil Pump,727425,2019-01-30
160,Meant to Be (feat. Florida Georgia Line),Bebe Rexha,726321,2019-01-30
161,Congratulations,Post Malone,724262,2019-01-30
162,Love Lies (with Normani),Khalid,722590,2019-01-30
163,Un Año,Sebastian Yatra,721218,2019-01-30
164,monster,21 Savage,718073,2019-01-30
165,In My Blood,Shawn Mendes,716760,2019-01-30
166,Sola,Manuel Turizo,711406,2019-01-30
167,Somebody To Love - 2011 Mix,Queen,710998,2019-01-30
168,Thunderclouds,Sia,706365,2019-01-30
169,XO Tour Llif3,Lil Uzi Vert,700768,2019-01-30
170,Fine China,Future,694854,2019-01-30
171,3 Nights,Dominic Fike,694571,2019-01-30
172,Praise The Lord (Da Shine) (feat. Skepta),A$AP Rocky,693029,2019-01-30
173,Thinking out Loud,Ed Sheeran,692035,2019-01-30
174,Derdim Olsun,Reynmen,689341,2019-01-30
175,Closer,The Chainsmokers,687626,2019-01-30
176,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,687020,2019-01-30
177,Woman Like Me (feat. Nicki Minaj),Little Mix,683873,2019-01-30
178,Hobby Hobby,MERO,683753,2019-01-30
179,Pure Water (with Migos),Mustard,672259,2019-01-30
180,Photograph,Ed Sheeran,671428,2019-01-30
181,Jackie Chan,Tiësto,662203,2019-01-30
182,Happier,Ed Sheeran,657893,2019-01-30
183,"Let Me Go (with Alesso, Florida Georgia Line & watt)",Hailee Steinfeld,656046,2019-01-30
184,We Will Rock You - Remastered,Queen,653125,2019-01-30
185,Ric Flair Drip (& Metro Boomin),Offset,653019,2019-01-30
186,HUMBLE.,Kendrick Lamar,650792,2019-01-30
187,goosebumps,Travis Scott,649899,2019-01-30
188,Lucky You (feat. Joyner Lucas),Eminem,649521,2019-01-30
189,Everybody Dies In Their Nightmares,XXXTENTACION,646508,2019-01-30
190,Trampoline,SHAED,646093,2019-01-30
191,Nuketown (feat. Juice WRLD),Ski Mask The Slump God,644815,2019-01-30
192,SOLO,JENNIE,640736,2019-01-30
193,Nice For What,Drake,637344,2019-01-30
194,I'm Yours,Jason Mraz,637241,2019-01-30
195,Wolves,Selena Gomez,636416,2019-01-30
196,All The Stars (with SZA),Kendrick Lamar,634720,2019-01-30
197,PPP,Kevin Roldan,629833,2019-01-30
198,Africa,TOTO,628205,2019-01-30
199,Mine,Bazzi,621396,2019-01-30
200,Wonderwall - Remastered,Oasis,619598,2019-01-30
1,7 rings,Ariana Grande,7803938,2019-01-31
2,Wow.,Post Malone,4476335,2019-01-31
3,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,4275594,2019-01-31
4,MIDDLE CHILD,J. Cole,4060094,2019-01-31
5,bury a friend,Billie Eilish,3800076,2019-01-31
6,Without Me,Halsey,3666025,2019-01-31
7,Dancing With A Stranger (with Normani),Sam Smith,3352230,2019-01-31
8,"thank u, next",Ariana Grande,3346474,2019-01-31
9,Calma - Remix,Pedro Capó,3186588,2019-01-31
10,Sweet but Psycho,Ava Max,3001143,2019-01-31
11,Shallow,Lady Gaga,2762483,2019-01-31
12,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,2737042,2019-01-31
13,MIA (feat. Drake),Bad Bunny,2669385,2019-01-31
14,Secreto,Anuel AA,2528776,2019-01-31
15,High Hopes,Panic! At The Disco,2464103,2019-01-31
16,Adan y Eva,Paulo Londra,2436898,2019-01-31
17,Happier,Marshmello,2420381,2019-01-31
18,Going Bad (feat. Drake),Meek Mill,2385759,2019-01-31
19,SICKO MODE,Travis Scott,2301118,2019-01-31
20,Giant (with Rag'n'Bone Man),Calvin Harris,2099853,2019-01-31
21,Look Back at It,A Boogie Wit da Hoodie,2066925,2019-01-31
22,Saturday Nights,Khalid,2032006,2019-01-31
23,when the party's over,Billie Eilish,1990086,2019-01-31
24,ZEZE (feat. Travis Scott & Offset),Kodak Black,1970257,2019-01-31
25,Nothing Breaks Like a Heart (feat. Miley Cyrus),Mark Ronson,1932182,2019-01-31
26,Baila Baila Baila,Ozuna,1890192,2019-01-31
27,Drip Too Hard (Lil Baby & Gunna),Lil Baby,1875496,2019-01-31
28,Eastside (with Halsey & Khalid),benny blanco,1840809,2019-01-31
29,Hope,The Chainsmokers,1804975,2019-01-31
30,i'm so tired...,Lauv,1803199,2019-01-31
31,Close To Me (with Diplo) (feat. Swae Lee),Ellie Goulding,1777457,2019-01-31
32,Mo Bamba,Sheck Wes,1719689,2019-01-31
33,Better Now,Post Malone,1697547,2019-01-31
34,Be Alright,Dean Lewis,1667260,2019-01-31
35,Desconocidos,Mau y Ricky,1657241,2019-01-31
36,Lost in the Fire,Gesaffelstein,1645091,2019-01-31
37,SAD!,XXXTENTACION,1614395,2019-01-31
38,Nights Like This (feat. Ty Dolla $ign),Kehlani,1588534,2019-01-31
39,Bohemian Rhapsody - 2011 Mix,Queen,1586820,2019-01-31
40,Girls Like You (feat. Cardi B),Maroon 5,1575165,2019-01-31
41,"Swan Song - From the Motion Picture ""Alita: Battle Angel""",Dua Lipa,1563131,2019-01-31
42,Ella Quiere Beber - Remix,Anuel AA,1521612,2019-01-31
43,Better,Khalid,1507894,2019-01-31
44,Lucid Dreams,Juice WRLD,1498855,2019-01-31
45,lovely,Billie Eilish,1496389,2019-01-31
46,Adictiva,Daddy Yankee,1463544,2019-01-31
47,Leave Me Alone,Flipp Dinero,1439677,2019-01-31
48,a lot,21 Savage,1425297,2019-01-31
49,Wake Up in the Sky,Gucci Mane,1422227,2019-01-31
50,Moonlight,XXXTENTACION,1402795,2019-01-31
51,Amanece,Anuel AA,1358500,2019-01-31
52,rockstar (feat. 21 Savage),Post Malone,1342505,2019-01-31
53,Arms Around You (feat. Maluma & Swae Lee),XXXTENTACION,1333612,2019-01-31
54,In My Mind,Dynoro,1311338,2019-01-31
55,Promises (with Sam Smith),Calvin Harris,1268158,2019-01-31
